Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1991,1,19,6,843,830,948,940,WN,887,NA,65,70,NA,8,13,LAS,RNO,345,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,1806,1740,1805,1745,WN,927,NA,59,65,NA,20,26,PHX,SAN,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,1130,1130,1120,1125,WN,956,NA,50,55,NA,-5,0,LBB,ELP,295,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,17,4,720,720,843,845,WN,980,NA,83,85,NA,-2,0,SAN,OAK,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,21,1,701,705,759,808,NW,561,NA,118,123,NA,-9,-4,CLE,MSP,622,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,4,5,1043,1045,1222,1219,NW,592,NA,99,94,NA,3,-2,STL,MSP,449,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,9,3,1210,1210,1314,1315,NW,639,NA,124,125,NA,-1,0,DTW,MCI,629,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,19,6,1350,1355,1702,1715,NW,678,NA,132,140,NA,-13,-5,SLC,MSP,991,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,17,4,1117,1125,1202,1211,NW,707,NA,45,46,NA,-9,-8,GTF,MSO,134,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,1437,1440,1539,1535,NW,749,NA,62,55,NA,4,-3,MSP,FSD,197,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,1135,1140,1415,1407,NW,797,NA,220,207,NA,8,-5,BOS,MEM,1139,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,1924,1925,1949,1953,NW,829,NA,85,88,NA,-4,-1,ATL,MEM,332,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,1,2,1639,1640,1723,1729,NW,891,NA,44,49,NA,-6,-1,DTW,FWA,128,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,25,5,726,730,825,836,NW,955,NA,119,126,NA,-11,-4,MCO,MEM,683,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,16,3,1026,940,1157,1129,NW,997,NA,91,109,NA,28,46,PHL,DTW,453,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,30,3,1029,1030,1050,1059,NW,1035,NA,81,89,NA,-9,-1,GRR,MSP,408,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,16,3,747,750,852,843,NW,1066,NA,65,53,NA,9,-3,MSP,GRB,252,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,20,7,2154,2150,2250,2238,NW,1125,NA,56,48,NA,12,4,DTW,SBN,157,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,28,1,1711,1715,1853,1856,NW,1154,NA,102,101,NA,-3,-4,SAT,MEM,625,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,30,3,1636,1635,1815,1819,NW,1186,NA,99,104,NA,-4,1,DTW,BDL,548,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,17,4,1612,1610,1801,1805,NW,1225,NA,109,115,NA,-4,2,HPN,DTW,505,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,25,5,1147,1130,1427,1425,NW,1298,NA,160,175,NA,2,17,TPA,BOS,1185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,20,7,1302,1305,1545,1551,NW,1434,NA,103,106,NA,-6,-3,MSP,SDF,603,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,20,7,926,930,1124,1129,NW,1457,NA,118,119,NA,-5,-4,ORF,DTW,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,858,750,942,844,NW,1492,NA,44,54,NA,58,68,MSP,MSN,228,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,1153,1140,1306,1248,NW,1542,NA,73,68,NA,18,13,BTR,MEM,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,28,1,743,745,821,841,NW,1586,NA,38,56,NA,-20,-2,DTW,CLE,95,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,6,7,2200,2200,602,557,PA (1),100,NA,302,297,NA,5,0,LAX,JFK,2475,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,1530,1530,1635,1629,PA (1),258,NA,65,59,NA,6,0,DCA,LGA,214,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,11,5,2100,2100,2150,2200,PA (1),397,NA,50,60,NA,-10,0,MCO,MIA,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,800,805,NA,900,PA (1),511,NA,NA,115,NA,NA,-5,MIA,IAH,964,NA,NA,0,NA,1,NA,NA,NA,NA,NA
1991,1,31,4,1930,1930,2038,2040,PA (1),547,NA,68,70,NA,-2,0,BOS,LGA,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,3,4,1755,1755,NA,2100,PA (1),797,NA,NA,185,NA,NA,0,BOS,MIA,1258,NA,NA,0,NA,1,NA,NA,NA,NA,NA
1991,1,15,2,1110,1115,1225,1234,PA (1),2441,NA,75,79,NA,-9,-5,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,1908,1820,1946,1906,TW,53,NA,38,46,NA,40,48,SEA,PDX,129,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,26,6,2226,2210,2307,2252,TW,97,NA,41,42,NA,15,16,SAN,LAX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,15,2,1530,1510,1637,1604,TW,138,NA,67,54,NA,33,20,CID,STL,228,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,30,3,1256,1200,1443,1406,TW,177,NA,227,246,NA,37,56,STL,SFO,1736,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,23,3,700,700,844,832,TW,217,NA,164,152,NA,12,0,PHL,STL,813,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,7,1,1630,1630,1834,1831,TW,249,NA,184,181,NA,3,0,FLL,STL,1056,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,16,3,1514,1510,1647,1710,TW,281,NA,213,240,NA,-23,4,STL,ONT,1547,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,26,6,1554,1555,1946,1949,TW,322,NA,172,174,NA,-3,-1,PHX,STL,1262,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,28,1,1333,1324,1434,1428,TW,371,NA,61,64,NA,6,9,STL,MCI,237,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,22,2,1903,1903,2016,2016,TW,408,NA,73,73,NA,0,0,OMA,STL,342,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,26,6,924,920,1149,1126,TW,443,NA,265,246,NA,23,4,STL,LAX,1593,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,14,1,1440,1441,2009,2016,TW,478,NA,209,215,NA,-7,-1,ONT,STL,1547,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,14,1,1839,1815,2028,2008,TW,512,NA,109,113,NA,20,24,HOU,STL,687,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,26,6,2043,2046,2140,2202,TW,542,NA,57,76,NA,-22,-3,STL,ORD,258,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,27,7,1345,1339,1446,1425,TW,585,NA,121,106,NA,21,6,CLE,STL,487,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,24,4,1033,1035,1618,1610,TW,634,NA,225,215,NA,8,-2,ONT,STL,1547,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,22,2,732,730,753,801,TW,679,NA,81,91,NA,-8,2,CMH,STL,410,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,27,7,2329,2331,2336,2332,TW,731,NA,67,61,NA,4,-2,PHX,LAS,256,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,823,825,1643,1644,TW,842,NA,320,319,NA,-1,-2,SFO,JFK,2586,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,1231,1230,2058,2052,UA,20,NA,327,322,NA,6,1,SFO,BOS,2704,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,15,2,2128,2130,2230,2238,UA,56,NA,62,68,NA,-8,-2,IAD,EWR,213,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,1827,1800,1946,1930,UA,83,NA,139,150,NA,16,27,LGA,ORD,733,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,21,1,1602,1600,1755,1820,UA,115,NA,233,260,NA,-25,2,ORD,LAX,1745,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,2,3,1005,1000,1249,1220,UA,145,NA,284,260,NA,29,5,ORD,PDX,1739,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,14,1,1854,1843,2351,2347,UA,178,NA,177,184,NA,4,11,DEN,BWI,1491,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,17,4,1848,1835,2014,2019,UA,215,NA,146,164,NA,-5,13,BOS,ORD,867,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,1806,1805,1942,1953,UA,243,NA,216,228,NA,-11,1,IAD,DEN,1452,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,24,4,709,710,1252,1258,UA,268,NA,223,228,NA,-6,-1,SNA,ORD,1726,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,840,840,1021,1029,UA,293,NA,161,169,NA,-8,0,DEN,SEA,1024,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,639,630,1012,949,UA,318,NA,153,139,NA,23,9,PDX,DEN,992,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,23,3,1110,1110,1147,1145,UA,343,NA,37,35,NA,2,0,ORD,MKE,67,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,19,6,1201,1159,1330,1325,UA,363,NA,89,86,NA,5,2,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,6,7,944,930,1119,1121,UA,383,NA,215,231,NA,-2,14,MCO,DEN,1545,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,1114,1115,1250,1255,UA,404,NA,96,100,NA,-5,-1,ICT,ORD,588,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,26,6,859,900,1011,1015,UA,424,NA,72,75,NA,-4,-1,MSP,ORD,334,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,6,7,1645,1645,1957,2001,UA,447,NA,132,136,NA,-4,0,PDX,DEN,992,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,27,7,1519,1512,1813,1805,UA,470,NA,114,113,NA,8,7,DEN,STL,770,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,15,2,1123,1122,1434,1443,UA,494,NA,131,141,NA,-9,1,SEA,DEN,1024,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,3,4,1351,1350,1631,1620,UA,518,NA,100,90,NA,11,1,ORD,TYS,475,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,5,6,1055,950,1254,1128,UA,539,NA,179,158,NA,86,65,ORD,DEN,888,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,10,4,653,645,1013,1003,UA,558,NA,140,138,NA,10,8,OAK,DEN,957,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,3,4,1015,1015,1127,1117,UA,581,NA,132,122,NA,10,0,SYR,ORD,607,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,28,1,912,850,928,915,UA,608,NA,76,85,NA,13,22,SDF,ORD,286,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,12,6,857,857,1017,1023,UA,637,NA,140,146,NA,-6,0,DEN,BUR,850,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,8,2,1329,1330,1617,1623,UA,660,NA,108,113,NA,-6,-1,SFO,PHX,651,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,31,4,838,839,854,907,UA,687,NA,76,88,NA,-13,-1,CMH,ORD,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,19,6,747,749,901,915,UA,709,NA,134,146,NA,-14,-2,HPN,ORD,738,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,23,3,651,650,821,821,UA,733,NA,90,91,NA,0,1,PVD,IAD,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,31,4,1512,1512,1829,1822,UA,760,NA,137,130,NA,7,0,DEN,IAH,861,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,8,2,1802,1711,1857,1814,UA,781,NA,115,123,NA,43,51,ATL,ORD,606,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,1,2,1014,1000,1548,1556,UA,808,NA,214,236,NA,-8,14,SFO,ORD,1846,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,14,1,555,555,843,844,UA,850,NA,108,109,NA,-1,0,ORD,BTV,763,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,10,4,835,835,943,945,UA,876,NA,68,70,NA,-2,0,ABQ,DEN,349,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,26,6,659,705,958,1010,UA,902,NA,119,125,NA,-12,-6,PSP,DEN,776,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,3,4,2356,2157,45,2246,UA,922,NA,49,49,NA,119,119,TUL,LIT,230,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,16,3,1923,1855,2150,2123,UA,943,NA,147,148,NA,27,28,ORD,DFW,802,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,1129,1130,1431,1426,UA,968,NA,122,116,NA,5,-1,ORD,EWR,719,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,10,4,937,820,1048,931,UA,991,NA,71,71,NA,77,77,ORD,STL,258,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,4,5,2142,2140,2233,2229,UA,1028,NA,51,49,NA,4,2,IAD,PHL,134,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,1858,1900,2145,2141,UA,1068,NA,167,161,NA,4,-2,LAX,SEA,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,23,3,1323,1325,1504,1508,UA,1108,NA,101,103,NA,-4,-2,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,26,6,904,905,1136,1133,UA,1139,NA,152,148,NA,3,-1,IAD,TPA,810,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,20,7,1639,1640,1758,1758,UA,1186,NA,79,78,NA,0,-1,ONT,SFO,363,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,2,3,1444,1445,1614,1613,UA,1229,NA,90,88,NA,1,-1,PVD,IAD,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,11,5,2145,2000,2333,2105,UA,1263,NA,108,65,NA,148,105,EWR,IAD,213,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,11,5,1436,1405,1632,1551,UA,1411,NA,176,166,NA,41,31,IAD,MSY,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,28,1,2128,2130,2244,2257,UA,1452,NA,76,87,NA,-13,-2,IAD,BTV,442,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,1639,1640,1741,1746,UA,1499,NA,62,66,NA,-5,-1,MFR,SFO,329,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,25,5,1555,1555,1703,1713,UA,1554,NA,68,78,NA,-10,0,IAD,BDL,326,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,1,2,826,825,1115,1121,UA,1683,NA,349,356,NA,-6,1,PHL,SFO,2521,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,5,6,1147,930,1339,1131,UA,1756,NA,112,121,NA,128,137,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,1337,1335,1352,1350,US,9,NA,75,75,NA,2,2,PHX,SNA,338,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,12,6,1009,950,1240,1232,US,31,NA,331,342,NA,8,19,PIT,SFO,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,15,2,1110,1055,1617,1600,US,46,NA,187,185,NA,17,15,LAX,MCI,1363,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,1903,1905,2117,2053,US,67,NA,254,228,NA,24,-2,MCI,SFO,1499,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,12,6,801,800,854,853,US,83,NA,53,53,NA,1,1,ROC,PIT,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,1959,1959,2109,2124,US,101,NA,70,85,NA,-15,0,EWR,RIC,278,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,12,6,1240,1240,1929,1934,DL,250,NA,229,234,NA,-5,0,SAN,ATL,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,22,2,1402,1400,1512,1515,DL,275,NA,70,75,NA,-3,2,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,15,2,2114,2030,2213,2130,DL,298,NA,119,120,NA,43,44,ATL,ORD,606,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,22,2,12,15,512,523,DL,314,NA,180,188,NA,-11,-3,PHX,ATL,1587,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,16,3,2045,2031,2202,2150,DL,336,NA,77,79,NA,12,14,CVG,DCA,411,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,8,2,1255,1240,1459,1434,DL,355,NA,124,114,NA,25,15,MIA,ATL,595,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,2050,2050,2255,2252,DL,371,NA,65,62,NA,3,0,MEM,ATL,332,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,21,1,1138,1130,1220,1206,DL,392,NA,42,36,NA,14,8,SDF,CVG,83,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,25,5,1208,1208,1321,1320,DL,409,NA,193,192,NA,1,0,DFW,ONT,1189,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,31,4,749,745,836,832,DL,427,NA,47,47,NA,4,4,ORF,RDU,160,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,1843,1840,2001,1950,DL,446,NA,78,70,NA,11,3,JAX,ATL,270,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,22,2,1627,1631,2246,2240,DL,466,NA,259,249,NA,6,-4,SLC,BOS,2105,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,23,3,721,720,1010,1010,DL,483,NA,169,170,NA,0,1,BDL,MCO,1050,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,10,4,1444,1420,1700,1640,DL,504,NA,136,140,NA,20,24,MCO,EWR,938,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,20,7,1741,1740,1817,1818,DL,524,NA,36,38,NA,-1,1,TPA,MCO,80,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,7,1,1211,1145,1343,1310,DL,545,NA,152,145,NA,33,26,ATL,SAT,874,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,24,4,1619,1617,1939,1939,DL,558,NA,140,142,NA,0,2,SLC,DFW,988,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,17,4,610,610,904,904,DL,576,NA,114,114,NA,0,0,AUS,ATL,813,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,28,1,2053,2055,2232,2238,DL,592,NA,39,43,NA,-6,-2,BHM,ATL,134,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,31,4,2049,2045,2121,2125,DL,612,NA,32,40,NA,-4,4,CVG,SDF,83,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,9,3,1713,1650,2009,1945,DL,632,NA,116,115,NA,24,23,MSY,CVG,700,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,11,5,2100,2020,2242,2201,DL,649,NA,102,101,NA,41,40,PHL,CVG,507,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,2,3,1706,1704,2120,2120,DL,670,NA,194,196,NA,0,2,DFW,BOS,1562,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,21,1,1850,1853,2035,2045,DL,691,NA,225,232,NA,-10,-3,DFW,SFO,1464,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,27,7,1152,1148,1345,1350,DL,711,NA,113,122,NA,-5,4,ATL,LGA,761,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,26,6,1006,1005,1153,1155,DL,726,NA,107,110,NA,-2,1,ATL,PHL,665,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,22,2,650,650,834,830,DL,745,NA,104,100,NA,4,0,DCA,CVG,411,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,1805,1725,2011,1942,DL,765,NA,126,137,NA,29,40,EWR,ATL,745,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,23,3,1129,1130,1212,1215,DL,791,NA,43,45,NA,-3,-1,CMH,CVG,116,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,15,2,2036,2032,2244,2230,DL,810,NA,128,118,NA,14,4,CVG,BOS,752,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,21,1,1537,1535,2248,2254,DL,830,NA,251,259,NA,-6,2,SEA,ATL,2182,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,12,6,2053,2056,2140,2140,DL,850,NA,47,44,NA,0,-3,TPA,PBI,174,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,1851,1849,2028,2035,DL,867,NA,277,286,NA,-7,2,ATL,ONT,1900,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,9,3,1227,1155,1523,1430,DL,887,NA,236,215,NA,53,32,EWR,DFW,1372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,4,5,1904,1840,2004,1938,DL,909,NA,60,58,NA,26,24,SAT,DFW,247,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,11,5,2347,2340,56,55,DL,930,NA,69,75,NA,1,7,DFW,MEM,432,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,23,3,1005,1004,1140,1145,DL,950,NA,95,101,NA,-5,1,ATL,BWI,576,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,923,923,1506,1515,DL,974,NA,223,232,NA,-9,0,SLC,IAD,1827,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,1,2,1658,1658,1757,1745,DL,998,NA,59,47,NA,12,0,DFW,OKC,175,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,17,4,1302,1235,1519,1430,DL,1019,NA,197,175,NA,49,27,FLL,DFW,1119,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,12,6,1759,1759,1945,1940,DL,1040,NA,106,101,NA,5,0,CVG,EWR,569,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,4,5,1630,1630,1753,1753,DL,1059,NA,83,83,NA,0,0,RDU,ATL,356,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,11,5,1955,1745,2157,1951,DL,1082,NA,62,66,NA,126,130,MOB,ATL,302,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,4,5,1522,1440,1626,1537,DL,1099,NA,64,57,NA,49,42,LBB,DFW,282,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,15,2,1442,1443,1532,1530,DL,1123,NA,110,107,NA,2,-1,SLC,SFO,599,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,25,5,1600,1600,1708,1710,DL,1146,NA,128,130,NA,-2,0,SDF,DFW,733,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,7,1,918,919,1240,1230,DL,1174,NA,142,131,NA,10,-1,SLC,MCI,919,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,8,2,1300,1227,1425,1350,DL,1196,NA,85,83,NA,35,33,SLC,RAP,508,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,24,4,1751,1745,1936,1934,DL,1227,NA,45,49,NA,2,6,BHM,ATL,134,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,11,5,606,605,643,640,DL,1247,NA,37,35,NA,3,1,ROC,SYR,79,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,12,6,708,704,903,900,DL,1286,NA,115,116,NA,3,4,ATL,EWR,745,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,14,1,729,730,824,820,DL,1417,NA,55,50,NA,4,-1,ELP,ABQ,223,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,10,4,1523,1525,1618,1623,DL,1442,NA,55,58,NA,-5,-2,LAX,LAS,236,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,20,7,914,920,1022,1028,DL,1477,NA,68,68,NA,-6,-6,CPR,SLC,320,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,19,6,924,925,1056,1050,DL,1504,NA,92,85,NA,6,-1,SLC,ABQ,493,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,711,710,830,824,DL,1528,NA,79,74,NA,6,1,HLN,SLC,402,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,958,945,1259,1310,DL,1571,NA,301,325,NA,-11,13,LAX,OGG,2486,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,28,1,1320,1315,1441,1428,DL,1626,NA,81,73,NA,13,5,SDF,ATL,321,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,14,1,1200,1200,1240,1236,DL,1674,NA,40,36,NA,4,0,PSC,GEG,120,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,22,2,818,808,1029,1005,DL,1717,NA,251,237,NA,24,10,DFW,PDX,1616,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,23,3,905,905,945,945,DL,1781,NA,100,100,NA,0,0,SLC,LAX,590,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,12,6,1214,1203,1355,1340,DL,1843,NA,161,157,NA,15,11,DFW,SLC,988,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,1417,1415,1528,1524,DL,1879,NA,71,69,NA,4,2,HLN,SLC,402,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,25,5,1125,1125,1230,1223,DL,1908,NA,65,58,NA,7,0,LAX,LAS,236,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,5,6,951,800,1032,820,HP,15,NA,101,80,NA,132,111,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
